#separator:tab
#html:true
#columns:Front	Back	Tags
# Week 6 (Sou Matome N2) — Japanese vocabulary: Kanji/Vocabulary/Reading words
<div class="front-main">襲う</div><div class="front-example-sentence-1">熊が人を襲った。</div>	<div class="back-main-reading">おそう</div><div class="back-main-english">To attack</div><div class="back-example-sentence-1-reading">くまがひとをおそった。</div><div class="back-example-sentence-1-english">A bear attacked a person.</div>	reading::w6 reading::w6d3 jlpt::n2
<div class="front-main">ショック症状</div><div class="front-example-sentence-1">彼はアレルギーのショック症状を起こした。</div>	<div class="back-main-reading">ショックしょうじょう</div><div class="back-main-english">Shock symptoms</div><div class="back-example-sentence-1-reading">かれはアレルギーのショックしょうじょうをおこした。</div><div class="back-example-sentence-1-english">He had an allergic shock reaction.</div>	reading::w6 reading::w6d3 jlpt::n2
<div class="front-main">抗体</div><div class="front-example-sentence-1">体の中に抗体ができた。</div>	<div class="back-main-reading">こうたい</div><div class="back-main-english">Antibody</div><div class="back-example-sentence-1-reading">からだのなかにこうたいができた。</div><div class="back-example-sentence-1-english">Antibodies formed in the body.</div>	reading::w6 reading::w6d3 jlpt::n2
<div class="front-main">習性</div><div class="front-example-sentence-1">ハチには黒いものを攻撃する習性がある。</div>	<div class="back-main-reading">しゅうせい</div><div class="back-main-english">Behavior patterns</div><div class="back-example-sentence-1-reading">ハチにはくろいものをこうげきするしゅうせいがある。</div><div class="back-example-sentence-1-english">Bees have a behavior pattern of attacking black objects.</div>	reading::w6 reading::w6d3 jlpt::n2
<div class="front-main">てっぺん</div><div class="front-example-sentence-1">山のてっぺんまで登った。</div>	<div class="back-main-reading">てっぺん</div><div class="back-main-english">The top/summit</div><div class="back-example-sentence-1-reading">やまのてっぺんまでのぼった。</div><div class="back-example-sentence-1-english">I climbed to the top of the mountain.</div>	reading::w6 reading::w6d4 jlpt::n2
<div class="front-main">遠心力</div><div class="front-example-sentence-1">遠心力で水がこぼれなかった。</div>	<div class="back-main-reading">えんしんりょく</div><div class="back-main-english">Centrifugal force</div><div class="back-example-sentence-1-reading">えんしんりょくでみずがこぼれなかった。</div><div class="back-example-sentence-1-english">The water didn't spill due to centrifugal force.</div>	reading::w6 reading::w6d4 jlpt::n2
<div class="front-main">差し掛かる</div><div class="front-example-sentence-1">車が坂道に差し掛かった。</div>	<div class="back-main-reading">さしかかる</div><div class="back-main-english">To approach</div><div class="back-example-sentence-1-reading">くるまがさかみちにさしかかった。</div><div class="back-example-sentence-1-english">The car approached the slope.</div>	reading::w6 reading::w6d4 jlpt::n2
<div class="front-main">けいれん</div><div class="front-example-sentence-1">足がけいれんして動けなかった。</div>	<div class="back-main-reading">けいれん</div><div class="back-main-english">Convulsions</div><div class="back-example-sentence-1-reading">あしがけいれんしてうごけなかった。</div><div class="back-example-sentence-1-english">My leg cramped up and I couldn't move.</div>	reading::w6 reading::w6d5 jlpt::n2
<div class="front-main">割り切れる</div><div class="front-example-sentence-1">17は2でも3でも割り切れない。</div>	<div class="back-main-reading">わりきれる</div><div class="back-main-english">Can be divided by</div><div class="back-example-sentence-1-reading">17は2でも3でもわりきれない。</div><div class="back-example-sentence-1-english">17 cannot be evenly divided by 2 or 3.</div>	reading::w6 reading::w6d6 jlpt::n2
<div class="front-main">前述の</div><div class="front-example-sentence-1">前述の理由により、計画を中止します。</div>	<div class="back-main-reading">ぜんじゅつの</div><div class="back-main-english">Aforementioned</div><div class="back-example-sentence-1-reading">ぜんじゅつのりゆうにより、けいかくをちゅうしします。</div><div class="back-example-sentence-1-english">For the aforementioned reasons, we will cancel the plan.</div>	reading::w6 reading::w6d6 jlpt::n2
<div class="front-main">猛獣</div><div class="front-example-sentence-1">動物園で猛獣を見た。</div>	<div class="back-main-reading">もうじゅう</div><div class="back-main-english">A fierce/wild beast</div><div class="back-example-sentence-1-reading">どうぶつえんでもうじゅうをみた。</div><div class="back-example-sentence-1-english">I saw a wild beast at the zoo.</div>	reading::w6 reading::w6d7 jlpt::n2
<div class="front-main">とっさに</div><div class="front-example-sentence-1">とっさに体が動いた。</div>	<div class="back-main-reading">とっさに</div><div class="back-main-english">Instantly/in a split second</div><div class="back-example-sentence-1-reading">とっさにからだがうごいた。</div><div class="back-example-sentence-1-english">My body moved instantly.</div>	reading::w6 reading::w6d7 jlpt::n2
<div class="front-main">白ける</div><div class="front-example-sentence-1">彼の一言で場が白けた。</div>	<div class="back-main-reading">しらける</div><div class="back-main-english">To become awkward/lose enthusiasm</div><div class="back-example-sentence-1-reading">かれのひとことでばがしらけた。</div><div class="back-example-sentence-1-english">His one remark made the atmosphere awkward.</div>	reading::w6 reading::w6d7 jlpt::n2
<div class="front-main">しどろもどろ</div><div class="front-example-sentence-1">質問されてしどろもどろになった。</div>	<div class="back-main-reading">しどろもどろ</div><div class="back-main-english">Flustered/incoherent</div><div class="back-example-sentence-1-reading">しつもんされてしどろもどろになった。</div><div class="back-example-sentence-1-english">I became flustered when asked the question.</div>	reading::w6 reading::w6d7 jlpt::n2
<div class="front-main">かねてから</div><div class="front-example-sentence-1">かねてから計画していたことを実行した。</div>	<div class="back-main-reading">かねてから</div><div class="back-main-english">From before</div><div class="back-example-sentence-1-reading">かねてからけいかくしていたことをじっこうした。</div><div class="back-example-sentence-1-english">I carried out something I had been planning for a while.</div>	reading::w6 reading::w6d7 jlpt::n2
<div class="front-main">一気になごむ</div><div class="front-example-sentence-1">冗談を言うと場が一気になごんだ。</div>	<div class="back-main-reading">いっきになごむ</div><div class="back-main-english">Atmosphere suddenly improves</div><div class="back-example-sentence-1-reading">じょうだんをいうとばがいっきになごんだ。</div><div class="back-example-sentence-1-english">The atmosphere suddenly relaxed when he made a joke.</div>	reading::w6 reading::w6d7 jlpt::n2
<div class="front-main">朝礼</div><div class="front-example-sentence-1">毎朝、会社で朝礼がある。</div>	<div class="back-main-reading">ちょうれい</div><div class="back-main-english">Morning meeting</div><div class="back-example-sentence-1-reading">まいあさ、かいしゃでちょうれいがある。</div><div class="back-example-sentence-1-english">There's a morning meeting at the company every day.</div>	reading::w6 reading::w6d7 jlpt::n2
<div class="front-main">取引先</div><div class="front-example-sentence-1">取引先と打ち合わせをした。</div>	<div class="back-main-reading">とりひきさき</div><div class="back-main-english">Business partner</div><div class="back-example-sentence-1-reading">とりひきさきとうちあわせをした。</div><div class="back-example-sentence-1-english">I had a meeting with a business partner.</div>	reading::w6 reading::w6d7 jlpt::n2
